<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.07.15	10:00:00	67513	67724	67266	67676	62064	161539	1
2016.07.15	12:00:00	67682	67706	67218	67453	37834	99946	1
2016.07.15	14:00:00	67459	67815	67423	67784	38471	104301	1
2016.07.15	16:00:00	67790	67815	67140	67242	34541	104191	1
2016.07.18	08:00:00	67405	67700	67387	67435	17127	48743	1
2016.07.18	10:00:00	67435	68212	67308	68188	61988	171868	1
2016.07.18	12:00:00	68188	68519	68140	68459	39349	109947	1
2016.07.18	14:00:00	68459	68893	68441	68815	34828	100479	1
2016.07.18	16:00:00	68815	69170	68592	69170	28472	92451	1
2016.07.19	08:00:00	68628	68676	68399	68477	15272	40778	1
2016.07.19	10:00:00	68477	68953	68357	68845	78557	211370	1
2016.07.19	12:00:00	68851	68995	68538	68815	41686	114414	1
2016.07.19	14:00:00	68815	68857	68483	68773	38780	105719	1
2016.07.19	16:00:00	68773	69261	68694	69261	30902	91116	1
2016.07.20	08:00:00	69176	69369	69086	69170	18628	52026	1
2016.07.20	10:00:00	69170	69224	68369	69020	83754	226597	1
2016.07.20	12:00:00	69020	69267	68676	68851	49187	132855	1
2016.07.20	14:00:00	68851	69194	68815	68965	42974	118733	1
2016.07.20	16:00:00	68971	69014	68616	68773	33186	94344	1
2016.07.21	08:00:00	68700	68779	68507	68724	22006	59545	1
2016.07.21	10:00:00	68724	69218	68598	69002	79464	211967	1
2016.07.21	12:00:00	69008	69086	68646	68742	46247	123590	1
2016.07.21	14:00:00	68742	68845	68327	68670	55581	152409	1
2016.07.21	16:00:00	68664	69086	68556	69080	33426	93912	1
2016.07.22	08:00:00	69050	69170	68833	68935	19922	58388	1
2016.07.22	10:00:00	68935	69116	68688	69002	58606	158638	1
2016.07.22	12:00:00	69002	69381	68941	69327	38607	107385	1
2016.07.22	14:00:00	69327	69514	69134	69315	40421	114213	1
2016.07.22	16:00:00	69309	69502	69188	69218	28441	82870	1
2016.07.25	08:00:00	69122	69357	69092	69291	19301	56929	1
2016.07.25	10:00:00	69297	69435	68477	68616	81524	221882	1
2016.07.25	12:00:00	68616	68995	68544	68983	30786	82958	1
2016.07.25	14:00:00	68983	69098	68833	68839	35283	100609	1
2016.07.25	16:00:00	68845	69170	68779	69146	33350	95670	1
2016.07.26	08:00:00	69387	69393	68941	69044	22011	66220	1
2016.07.26	10:00:00	69038	69616	68863	69267	79404	220733	1
2016.07.26	12:00:00	69267	69471	69212	69321	40312	110848	1
2016.07.26	14:00:00	69327	69399	68989	69158	37863	106671	1
2016.07.26	16:00:00	69158	69212	68929	69050	21086	59539	1
2016.07.27	08:00:00	69279	69339	69152	69243	18726	58918	1
2016.07.27	10:00:00	69243	69646	69200	69279	65838	183609	1
2016.07.27	12:00:00	69285	69315	69110	69140	26945	71119	1
2016.07.27	14:00:00	69134	69345	68893	69303	52153	148105	1
2016.07.27	16:00:00	69303	69381	68809	68929	30726	92294	1
2016.07.28	08:00:00	68568	68833	68532	68809	20321	60931	1
2016.07.28	10:00:00	68809	68869	67863	67923	78304	215845	1
2016.07.28	12:00:00	67923	68303	67899	68266	35126	98645	1
2016.07.28	14:00:00	68260	68730	68242	68399	55632	159612	1
2016.07.28	16:00:00	68405	68917	68351	68917	32488	94658	1
2016.07.29	08:00:00	68628	68628	68272	68568	19829	55978	1
2016.07.29	10:00:00	68568	68869	68272	68785	73473	201590	1
2016.07.29	12:00:00	68779	69411	68767	69375	51287	145445	1
2016.07.29	14:00:00	69375	69688	69279	69670	40501	109560	1
2016.07.29	16:00:00	69664	69712	69471	69706	29612	89773	1
2016.08.01	08:00:00	69363	69706	69363	69688	19821	60849	1
2016.08.01	10:00:00	69688	69869	69122	69224	70243	188433	1
2016.08.01	12:00:00	69218	69411	69062	69176	40458	109586	1
2016.08.01	14:00:00	69170	69339	68947	69008	40773	113346	1
2016.08.01	16:00:00	69002	69020	68610	68736	31488	92414	1
2016.08.02	08:00:00	68526	68526	68284	68423	22981	77452	1
2016.08.02	10:00:00	68423	69014	67688	67736	96253	271159	1
2016.08.02	12:00:00	67736	68056	67604	67724	55913	153377	1
2016.08.02	14:00:00	67724	68098	67447	68037	51985	150751	1
2016.08.02	16:00:00	68037	68116	67869	68086	29884	87793	1
2016.08.03	08:00:00	67905	67947	67634	67682	23242	79125	1
2016.08.03	10:00:00	67688	68272	67513	68176	97055	264347	1
2016.08.03	12:00:00	68176	68742	68092	68706	46994	124000	1
2016.08.03	14:00:00	68712	68845	68489	68785	42816	113395	1
2016.08.03	16:00:00	68779	69212	68742	69212	33233	99069	1
2016.08.04	08:00:00	69357	69556	69315	69333	19909	69828	1
2016.08.04	10:00:00	69333	69676	69104	69520	88822	246084	1
2016.08.04	12:00:00	69520	70291	69490	69978	57794	161706	1
2016.08.04	14:00:00	69972	70044	69658	69857	57944	161108	1
2016.08.04	16:00:00	69857	69869	69562	69676	27280	79011	1
2016.08.05	08:00:00	69761	70068	69712	69996	27579	80923	1
2016.08.05	10:00:00	69996	70134	69255	69508	93434	257050	1
2016.08.05	12:00:00	69502	69610	69297	69453	43833	121553	1
2016.08.05	14:00:00	69465	69875	69429	69773	34297	96009	1
2016.08.05	16:00:00	69773	69851	69604	69676	23672	69759	1
2016.08.08	08:00:00	69815	69972	69327	69550	26268	82291	1
2016.08.08	10:00:00	69550	70038	69417	69791	68515	192399	1
2016.08.08	12:00:00	69785	70014	69634	69743	31655	90086	1
2016.08.08	14:00:00	69737	69893	69562	69604	31538	93552	1
2016.08.08	16:00:00	69598	69755	69508	69749	19905	65502	1
2016.08.09	08:00:00	69857	69947	69712	69821	18088	58829	1
2016.08.09	10:00:00	69827	70231	69809	70050	55855	156712	1
2016.08.09	12:00:00	70050	70152	69658	69694	40840	112605	1
2016.08.09	14:00:00	69694	69966	69580	69694	40175	112029	1
2016.08.09	16:00:00	69694	69827	69592	69785	26182	79938	1
2016.08.10	08:00:00	69797	70020	69712	69935	19881	62224	1
2016.08.10	10:00:00	69929	70014	68869	68899	82302	227923	1
2016.08.10	12:00:00	68905	69026	68471	68562	48349	136559	1
2016.08.10	14:00:00	68562	68959	68477	68718	44084	133456	1
2016.08.10	16:00:00	68718	68947	68519	68519	27559	90726	1
2016.08.11	08:00:00	68742	68947	68724	68803	23362	76380	1
2016.08.11	10:00:00	68803	69484	68700	69459	72775	204143	1
2016.08.11	12:00:00	69459	69743	69291	69670	41408	114915	1
2016.08.11	14:00:00	69670	70291	69664	70176	48340	138975	1
2016.08.11	16:00:00	70170	70604	70092	70604	31549	99792	1
2016.08.12	08:00:00	70442	70556	70098	70249	23657	75317	1
2016.08.12	10:00:00	70249	70875	70044	70496	87893	229453	1
2016.08.12	12:00:00	70496	70749	69996	70080	50811	136309	1
2016.08.12	14:00:00	70080	70490	69935	70249	52752	141192	1
2016.08.12	16:00:00	70255	70484	70110	70110	24337	70901	1
2016.08.15	08:00:00	70255	70604	70249	70538	21312	73148	1
2016.08.15	10:00:00	70532	70930	70442	70930	59971	158743	1
2016.08.15	12:00:00	70918	71333	70918	71074	45385	124776	1
2016.08.15	14:00:00	71068	71586	71026	71243	45364	128073	1
2016.08.15	16:00:00	71237	71466	71116	71165	28893	92467	1
2016.08.16	08:00:00	70954	71159	70875	70893	24373	77093	1
2016.08.16	10:00:00	70893	71261	70671	70713	80812	210100	1
2016.08.16	12:00:00	70719	71297	70598	71279	47485	124656	1
2016.08.16	14:00:00	71279	71339	71056	71213	48931	132044	1
2016.08.16	16:00:00	71213	71219	70616	70616	33771	96711	1
2016.08.17	08:00:00	70451	70675	70368	70640	23658	77059	1
2016.08.17	10:00:00	70640	70782	70232	70397	72434	187036	1
2016.08.17	12:00:00	70397	70492	69930	70403	41924	107156	1
2016.08.17	14:00:00	70397	71231	70380	71125	64217	167156	1
2016.08.17	16:00:00	71131	71693	70995	71693	34171	102136	1
2016.08.18	08:00:00	71308	71456	71154	71308	26925	86237	1
2016.08.18	10:00:00	71314	71592	71030	71279	76642	204226	1
2016.08.18	12:00:00	71285	71492	70835	70977	46308	132078	1
2016.08.18	14:00:00	70971	71456	70942	71356	44106	130793	1
2016.08.18	16:00:00	71356	71545	71066	71208	29138	90928	1
2016.08.19	08:00:00	70770	70930	70717	70906	19863	65627	1
2016.08.19	10:00:00	70906	71054	70498	70977	65919	180359	1
2016.08.19	12:00:00	70983	71184	70800	70965	38007	110306	1
2016.08.19	14:00:00	70965	71367	70900	71214	34923	100353	1
2016.08.19	16:00:00	71214	71326	71125	71326	19895	63519	1
2016.08.22	08:00:00	70823	70912	70740	70877	18829	63033	1
2016.08.22	10:00:00	70871	70882	70066	70179	69344	188123	1
2016.08.22	12:00:00	70173	70244	69812	69901	44656	119864	1
2016.08.22	14:00:00	69901	69995	69493	69504	43460	116440	1
2016.08.22	16:00:00	69510	69640	69291	69540	36113	115038	1
2016.08.23	08:00:00	69954	70054	69806	69924	26491	90512	1
2016.08.23	10:00:00	69924	70232	69741	70214	82653	220164	1
2016.08.23	12:00:00	70214	70368	69995	70179	46102	128297	1
2016.08.23	14:00:00	70179	70533	70137	70244	36119	102755	1
2016.08.23	16:00:00	70238	70261	69457	69552	40890	129015	1
2016.08.24	08:00:00	69410	69410	69102	69161	23745	81865	1
2016.08.24	10:00:00	69167	69428	69002	69238	78086	208761	1
2016.08.24	12:00:00	69244	70131	69132	70125	50418	142999	1
2016.08.24	14:00:00	70125	70143	69564	69694	48967	138785	1
2016.08.24	16:00:00	69694	69700	69250	69652	35146	110580	1
2016.08.25	08:00:00	69179	69717	69079	69658	23094	68945	1
2016.08.25	10:00:00	69652	69889	69333	69700	87472	228594	1
2016.08.25	12:00:00	69700	69836	69416	69664	36856	102281	1
2016.08.25	14:00:00	69676	69753	69286	69493	50357	142121	1
2016.08.25	16:00:00	69487	69587	69197	69410	30380	90364	1
2016.08.26	08:00:00	69439	69682	69433	69664	17413	54370	1
2016.08.26	10:00:00	69664	70439	69209	70238	75239	202592	1
2016.08.26	12:00:00	70238	70504	69339	69688	65059	174301	1
2016.08.26	14:00:00	69682	69782	68700	68919	62795	159760	1
2016.08.26	16:00:00	68913	69516	68872	69493	27629	81065	1
2016.08.29	08:00:00	69392	69646	69280	69368	20561	65955	1
2016.08.29	10:00:00	69362	70185	69238	70155	66320	178762	1
2016.08.29	12:00:00	70155	70528	70049	70403	44567	122329	1
2016.08.29	14:00:00	70409	70823	70362	70693	47719	139661	1
2016.08.29	16:00:00	70699	70711	70309	70439	32128	99485	1
2016.08.30	08:00:00	70368	70705	70344	70557	20399	60604	1
2016.08.30	10:00:00	70563	70687	69883	70084	101202	272365	1
2016.08.30	12:00:00	70096	70397	69978	70190	41039	111960	1
2016.08.30	14:00:00	70190	70285	70001	70173	35469	98798	1
2016.08.30	16:00:00	70173	70457	70119	70338	26810	78446	1
2016.08.31	08:00:00	70498	70664	70386	70427	20242	58748	1
2016.08.31	10:00:00	70427	70652	69428	69487	79378	204909	1
2016.08.31	12:00:00	69481	69729	68931	69528	76329	200615	1
2016.08.31	14:00:00	69522	69599	68984	69096	57207	163478	1
2016.08.31	16:00:00	69096	69416	68913	68913	32812	105331	1
2016.09.01	08:00:00	69309	69611	69256	69457	24227	73730	1
2016.09.01	10:00:00	69457	69646	69090	69315	83334	216584	1
2016.09.01	12:00:00	69309	69877	69173	69753	42686	112243	1
2016.09.01	14:00:00	69759	70043	69729	69842	41407	106994	1
2016.09.01	16:00:00	69842	69978	69635	69788	27760	81926	1
2016.09.02	08:00:00	69972	70486	69694	70226	29728	80434	1
2016.09.02	10:00:00	70226	70942	70202	70800	66828	165246	1
2016.09.02	12:00:00	70800	71190	70800	70965	39788	103469	1
2016.09.02	14:00:00	70965	71367	70859	71320	40523	106347	1
2016.09.02	16:00:00	71314	71634	71279	71456	26058	79837	1
2016.09.05	08:00:00	71450	71758	71450	71693	19351	65679	1
2016.09.05	10:00:00	71693	71852	71533	71563	37462	97408	1
2016.09.05	12:00:00	71557	71645	71267	71308	23076	66730	1
2016.09.05	14:00:00	71296	71657	71196	71539	20242	57711	1
2016.09.05	16:00:00	71539	71628	71220	71444	18144	51013	1
2016.09.06	08:00:00	71563	71728	71314	71557	24103	71989	1
2016.09.06	10:00:00	71557	71586	70817	71178	77838	201285	1
2016.09.06	12:00:00	71178	71657	71024	71551	44813	114954	1
2016.09.06	14:00:00	71557	71770	71432	71734	39748	102317	1
2016.09.06	16:00:00	71734	71977	71645	71947	25015	78525	1
2016.09.08	08:00:00	71622	71882	71592	71693	22215	71352	1
2016.09.08	10:00:00	71693	71977	71450	71746	74923	195273	1
2016.09.08	12:00:00	71752	72107	71669	72059	46000	117960	1
2016.09.08	14:00:00	72059	72142	71870	72101	33897	88191	1
2016.09.08	16:00:00	72107	72213	71858	71858	27670	80205	1
2016.09.09	08:00:00	71622	71622	70853	70953	29067	83512	1
2016.09.09	10:00:00	70953	71078	70214	70392	84860	240297	1
2016.09.09	12:00:00	70397	70415	69729	69771	50413	147162	1
2016.09.09	14:00:00	69776	69842	69463	69776	59718	169028	1
2016.09.09	16:00:00	69776	69824	68777	68842	39434	127041	1
2016.09.12	08:00:00	68393	69043	68393	68830	34877	99338	1
2016.09.12	10:00:00	68830	69516	68706	69422	97460	248379	1
2016.09.12	12:00:00	69422	69611	68996	69392	54018	145193	1
2016.09.12	14:00:00	69392	70007	69126	69895	76301	206445	1
2016.09.12	16:00:00	69901	70096	69818	69930	29249	86352	1
2016.09.13	08:00:00	69493	69552	69031	69155	27978	80043	1
2016.09.13	10:00:00	69150	69286	68262	68274	110251	282199	1
2016.09.13	12:00:00	68274	68333	67624	67896	72463	202249	1
2016.09.13	14:00:00	67908	68327	67428	67588	67625	182426	1
2016.09.13	16:00:00	67588	67967	67488	67919	37271	105067	1
2016.09.14	08:00:00	68327	68357	67801	68002	29451	79662	1
2016.09.14	10:00:00	68002	68481	67659	68026	117780	290547	1
2016.09.14	12:00:00	68032	68345	67913	68245	51387	128192	1
2016.09.14	14:00:00	68245	68446	67866	68186	55192	148768	1
2016.09.14	16:00:00	68186	68333	67973	68144	34770	102199	1
2016.09.15	08:00:00	68487	68641	68227	68505	29578	80832	1
2016.09.15	10:00:00	68505	68866	68251	68854	80248	202696	1
2016.09.15	12:00:00	68854	69185	68795	69061	44898	116480	1
2016.09.15	14:00:00	69061	69422	68996	69321	37632	97482	1
2016.09.15	16:00:00	69321	69416	68948	68948	26587	79410	1
2016.09.16	08:00:00	68375	68812	68333	68741	27255	73178	1
2016.09.16	10:00:00	68736	68777	67742	67973	84817	223844	1
2016.09.16	12:00:00	67973	68564	67931	68168	42118	115115	1
2016.09.16	14:00:00	68162	68298	67813	68044	39137	112516	1
2016.09.16	16:00:00	68049	68333	67896	68251	34185	106444	1
2016.09.19	08:00:00	68795	68901	68647	68730	17922	53396	1
2016.09.19	10:00:00	68730	69232	68718	68877	54400	141548	1
2016.09.19	12:00:00	68877	69102	68363	68369	47934	140239	1
2016.09.19	14:00:00	68375	68747	68067	68676	47664	137780	1
2016.09.19	16:00:00	68682	68700	68191	68463	33969	106225	1
2016.09.20	08:00:00	68801	68978	68694	68895	19836	57770	1
2016.09.20	10:00:00	68889	69055	68600	68736	68808	180751	1
2016.09.20	12:00:00	68736	68972	68682	68682	34360	88092	1
2016.09.20	14:00:00	68682	68866	68629	68824	30433	80983	1
2016.09.20	16:00:00	68830	68854	68653	68653	20401	66384	1
2016.09.21	08:00:00	69203	69380	69019	69096	16992	51099	1
2016.09.21	10:00:00	69096	69286	68807	68807	51580	138535	1
2016.09.21	12:00:00	68807	68872	68262	68670	42788	123785	1
2016.09.21	14:00:00	68670	69244	68416	69114	91138	258807	1
2016.09.21	16:00:00	69114	69853	69031	69717	47751	139311	1
2016.09.22	08:00:00	69912	70368	69912	70321	19818	57861	1
2016.09.22	10:00:00	70315	70877	70244	70463	69937	195700	1
2016.09.22	12:00:00	70457	70587	70072	70161	43200	120555	1
2016.09.22	14:00:00	70161	70321	69806	70149	47911	134183	1
2016.09.22	16:00:00	70149	70374	70031	70332	21271	66896	1
2016.09.23	08:00:00	70214	70528	70072	70480	23002	65162	1
2016.09.23	10:00:00	70474	70486	69842	70214	70219	184594	1
2016.09.23	12:00:00	70220	70421	69877	70007	49529	143037	1
2016.09.23	14:00:00	70001	70019	69498	69688	42653	116526	1
2016.09.23	16:00:00	69688	69901	69611	69847	26902	84716	1
2016.09.26	08:00:00	69256	69386	69043	69280	19382	55281	1
2016.09.26	10:00:00	69280	69362	68901	69238	65240	170645	1
2016.09.26	12:00:00	69232	69286	68860	69073	41059	111980	1
2016.09.26	14:00:00	69073	69114	68842	68943	32082	89671	1
2016.09.26	16:00:00	68943	69079	68872	69049	23579	79839	1
2016.09.27	08:00:00	69138	69357	69120	69286	22022	57677	1
2016.09.27	10:00:00	69286	69291	68256	68274	81533	230519	1
2016.09.27	12:00:00	68280	69102	68233	69067	46132	138781	1
2016.09.27	14:00:00	69073	69457	69067	69445	41142	122612	1
2016.09.27	16:00:00	69451	69575	69398	69558	25041	81119	1
2016.09.28	08:00:00	69765	69830	69593	69700	20435	62140	1
2016.09.28	10:00:00	69700	70167	69510	69522	73990	212410	1
2016.09.28	12:00:00	69516	69812	69357	69652	47402	140693	1
2016.09.28	14:00:00	69652	70670	69475	70403	65278	195156	1
2016.09.28	16:00:00	70397	70758	70214	70705	30111	103394	1
2016.09.29	08:00:00	70675	70794	70421	70658	23615	71906	1
2016.09.29	10:00:00	70658	70841	70332	70356	74416	213296	1
2016.09.29	12:00:00	70362	70569	69658	69836	60157	172698	1
2016.09.29	14:00:00	69836	69989	69161	69528	85164	254752	1
2016.09.29	16:00:00	69522	69652	69073	69126	34314	108325	1
2016.09.30	08:00:00	69221	69617	69084	69599	19058	50748	1
2016.09.30	10:00:00	69599	69776	69167	69558	72881	198536	1
2016.09.30	12:00:00	69552	69989	69534	69877	43572	118868	1
2016.09.30	14:00:00	69871	69978	69694	69818	31042	83366	1
2016.09.30	16:00:00	69818	69954	69185	69280	32730	101286	1
2016.10.03	08:00:00	69558	69605	69250	69297	14651	39265	1
2016.10.03	10:00:00	69303	70557	69232	70421	81802	239085	1
2016.10.03	12:00:00	70427	70545	70238	70445	45747	131295	1
2016.10.03	14:00:00	70445	70740	70279	70604	48752	141315	1
2016.10.03	16:00:00	70593	70735	70415	70474	29348	97307	1
2016.10.04	08:00:00	70474	70581	70315	70445	19885	51007	1
2016.10.04	10:00:00	70445	70699	70084	70480	93988	264952	1
2016.10.04	12:00:00	70480	70593	70049	70090	69959	201217	1
2016.10.04	14:00:00	70096	70291	69812	69942	55208	167703	1
2016.10.04	16:00:00	69948	70439	69930	70439	31508	104100	1
2016.10.05	08:00:00	70664	70817	70498	70723	18304	51656	1
2016.10.05	10:00:00	70723	71326	70652	71267	71546	204963	1
2016.10.05	12:00:00	71261	71663	71237	71628	41952	123273	1
2016.10.05	14:00:00	71628	71764	71480	71551	38192	110566	1
2016.10.05	16:00:00	71545	71657	71243	71249	29584	94565	1
2016.10.06	08:00:00	71078	71385	71030	71367	18546	49273	1
2016.10.06	10:00:00	71373	71592	71214	71409	62332	166751	1
2016.10.06	12:00:00	71409	71775	71143	71710	51995	149204	1
2016.10.06	14:00:00	71704	71900	71634	71693	35163	106109	1
2016.10.06	16:00:00	71699	72030	71681	71740	26660	84843	1
2016.10.07	08:00:00	71563	72266	71480	72195	29839	84172	1
2016.10.07	10:00:00	72195	72355	71988	72195	78396	220593	1
2016.10.07	12:00:00	72195	72479	71616	72107	74723	215198	1
2016.10.07	14:00:00	72101	72633	72053	72355	53917	159812	1
2016.10.07	16:00:00	72349	72485	72243	72485	23937	77860	1
2016.10.10	08:00:00	72686	72911	72574	72852	19259	54360	1
2016.10.10	10:00:00	72852	73130	72745	73112	54353	159377	1
2016.10.10	12:00:00	73112	73124	72674	72686	44369	129544	1
2016.10.10	14:00:00	72686	72946	72645	72722	34186	98027	1
2016.10.10	16:00:00	72722	73242	72716	73242	20135	65695	1
2016.10.11	08:00:00	73100	73100	72532	72793	24742	71680	1
2016.10.11	10:00:00	72793	72805	72278	72314	68636	194796	1
2016.10.11	12:00:00	72314	72538	72225	72503	39905	111405	1
2016.10.11	14:00:00	72503	72503	72036	72189	48933	144747	1
2016.10.11	16:00:00	72189	72391	72083	72160	26542	84491	1
2016.10.13	08:00:00	71696	71951	71580	71777	18600	53490	1
2016.10.13	10:00:00	71783	71910	71296	71905	81604	234129	1
2016.10.13	12:00:00	71910	72264	71742	72235	56768	163113	1
2016.10.13	14:00:00	72241	72641	72212	72566	46062	142426	1
2016.10.13	16:00:00	72560	72572	72334	72369	26511	91217	1
2016.10.14	08:00:00	72728	73071	72653	72960	21619	67332	1
2016.10.14	10:00:00	72955	73453	72879	73285	68239	193447	1
2016.10.14	12:00:00	73279	73424	72920	73134	49727	146877	1
2016.10.14	14:00:00	73134	73355	72966	73071	50082	146201	1
2016.10.14	16:00:00	73065	73308	73053	73291	22559	71920	1
2016.10.17	08:00:00	73030	73250	72978	73158	11744	31143	1
2016.10.17	10:00:00	73158	73291	73018	73192	50933	141776	1
2016.10.17	12:00:00	73198	73598	73181	73552	53656	154607	1
2016.10.17	14:00:00	73558	74010	73552	73917	46917	141863	1
2016.10.17	16:00:00	73912	74132	73703	74028	34461	107123	1
2016.10.17	18:00:00	74039	74416	73999	74416	963	7854	1
2016.10.18	08:00:00	74469	74550	74376	74387	14623	44322	1
2016.10.18	10:00:00	74399	74933	74208	74434	77300	238388	1
2016.10.18	12:00:00	74434	75014	74341	74973	61131	184564	1
2016.10.18	14:00:00	74973	75269	74840	75257	47149	141143	1
2016.10.18	16:00:00	75257	75629	75240	75536	48514	162645	1
2016.10.18	18:00:00	75553	75600	75362	75362	981	6342	1
2016.10.19	08:00:00	75246	75402	75199	75373	15655	43845	1
2016.10.19	10:00:00	75373	75727	75124	75292	81519	241854	1
2016.10.19	12:00:00	75298	75629	75025	75402	69134	205932	1
2016.10.19	14:00:00	75402	75455	74793	75020	61696	181278	1
2016.10.19	16:00:00	75020	75321	74770	74962	52090	158098	1
2016.10.19	18:00:00	74944	75037	74898	74991	845	5253	1
2016.10.20	08:00:00	74619	74730	74219	74399	22649	65805	1
2016.10.20	10:00:00	74399	75060	74051	75049	89894	267977	1
2016.10.20	12:00:00	75037	75373	74869	75275	81572	246290	1
2016.10.20	14:00:00	75275	75553	75153	75281	64035	190661	1
2016.10.20	16:00:00	75281	75426	75118	75344	38967	119940	1
2016.10.20	18:00:00	75362	75443	75333	75402	818	4678	1
2016.10.21	08:00:00	75060	75176	75020	75136	11713	33454	1
2016.10.21	10:00:00	75136	75321	74776	75072	78601	231341	1
2016.10.21	12:00:00	75078	75716	75002	75611	60359	186026	1
2016.10.21	14:00:00	75617	75925	75542	75826	53442	167113	1
2016.10.21	16:00:00	75820	76041	75652	75716	36330	115117	1
