<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.02.14	12:00:00	75905	76013	75757	75922	28756	105550	1
2017.02.14	13:00:00	75922	75927	75325	75615	39246	140480	1
2017.02.14	14:00:00	75615	76001	75535	75944	27096	95771	1
2017.02.14	15:00:00	75944	76234	75734	76234	30439	103423	1
2017.02.14	16:00:00	76229	76365	76183	76297	26191	96273	1
2017.02.14	17:00:00	76297	76314	75979	76058	18147	66180	1
2017.02.14	18:00:00	76052	76166	75962	75962	2095	10618	1
2017.02.15	09:00:00	76269	76426	76191	76370	15471	50338	1
2017.02.15	10:00:00	76375	76532	76353	76459	23225	81112	1
2017.02.15	11:00:00	76465	76582	76180	76319	29427	103654	1
2017.02.15	12:00:00	76325	76828	76241	76811	35870	124404	1
2017.02.15	13:00:00	76811	77097	76750	77074	30274	100516	1
2017.02.15	14:00:00	77074	77102	76772	77046	28444	92748	1
2017.02.15	15:00:00	77052	77365	77046	77253	26228	89474	1
2017.02.15	16:00:00	77248	77292	76879	77018	26332	89226	1
2017.02.15	17:00:00	77013	77248	76940	77208	18343	65621	1
2017.02.15	18:00:00	77208	77303	77192	77225	2080	11048	1
2017.02.16	09:00:00	76951	77057	76839	76912	20534	68962	1
2017.02.16	10:00:00	76906	77415	76811	77270	36745	129659	1
2017.02.16	11:00:00	77270	77622	77220	77617	26813	98578	1
2017.02.16	12:00:00	77617	77734	77315	77410	36762	135708	1
2017.02.16	13:00:00	77404	77633	77057	77091	36480	138035	1
2017.02.16	14:00:00	77085	77220	76962	77063	27494	101408	1
2017.02.16	15:00:00	77069	77343	76890	77147	33078	118394	1
2017.02.16	16:00:00	77141	77197	76867	76946	28083	95847	1
2017.02.16	17:00:00	76951	77147	76800	77063	20407	71573	1
2017.02.16	18:00:00	77069	77130	76940	76968	2078	10736	1
2017.02.17	09:00:00	76605	76716	76437	76666	19815	67254	1
2017.02.17	10:00:00	76672	76789	76303	76370	33525	115364	1
2017.02.17	11:00:00	76370	76414	76191	76336	27684	101003	1
2017.02.17	12:00:00	76336	76666	76297	76409	34690	121049	1
2017.02.17	13:00:00	76409	76845	76375	76672	27239	101024	1
2017.02.17	14:00:00	76672	76906	76571	76672	25813	96208	1
2017.02.17	15:00:00	76677	77029	76632	76906	24269	91880	1
2017.02.17	16:00:00	76901	76968	76705	76806	20758	78119	1
2017.02.17	17:00:00	76806	76979	76772	76845	13158	51674	1
2017.02.17	18:00:00	76845	76923	76761	76761	1546	8141	1
2017.02.20	09:00:00	77276	77583	77180	77499	15410	54066	1
2017.02.20	10:00:00	77499	77650	77494	77544	17266	62340	1
2017.02.20	11:00:00	77544	77566	77393	77421	18068	62702	1
2017.02.20	12:00:00	77421	77611	77404	77577	11259	41160	1
2017.02.20	13:00:00	77577	77823	77577	77801	12878	46867	1
2017.02.20	14:00:00	77801	77868	77689	77851	8431	33450	1
2017.02.20	15:00:00	77846	77935	77723	77896	10101	41079	1
2017.02.20	16:00:00	77902	77969	77762	77868	8335	33799	1
2017.02.20	17:00:00	77868	77919	77790	77863	6809	30062	1
2017.02.20	18:00:00	77868	77891	77812	77835	1227	9407	1
2017.02.21	09:00:00	78081	78276	78019	78243	19433	68083	1
2017.02.21	10:00:00	78248	78371	78148	78254	25767	88405	1
2017.02.21	11:00:00	78260	78388	77958	78075	35120	124832	1
2017.02.21	12:00:00	78075	78086	77801	77868	29231	102995	1
2017.02.21	13:00:00	77868	78042	77840	78036	19887	69087	1
2017.02.21	14:00:00	78042	78092	77941	78014	14050	50067	1
2017.02.21	15:00:00	78014	78070	77857	78025	18635	66526	1
2017.02.21	16:00:00	78025	78215	78019	78198	19927	72175	1
2017.02.21	17:00:00	78198	78360	78142	78344	12687	47908	1
2017.02.21	18:00:00	78344	78450	78282	78450	1702	10099	1
2017.02.22	09:00:00	78081	78125	77801	77974	23292	82773	1
2017.02.22	10:00:00	77974	78081	77689	77784	32456	108348	1
2017.02.22	11:00:00	77779	77991	77611	77689	33588	119231	1
2017.02.22	12:00:00	77689	77874	77510	77712	26051	91562	1
2017.02.22	13:00:00	77717	77723	77404	77544	20458	71907	1
2017.02.22	14:00:00	77550	77667	77449	77482	18677	68201	1
2017.02.22	15:00:00	77488	77650	77432	77505	18573	63961	1
2017.02.22	16:00:00	77499	77633	77443	77538	17555	58735	1
2017.02.22	17:00:00	77538	77796	77488	77745	13269	48714	1
2017.02.22	18:00:00	77751	77835	77734	77818	1699	8095	1
2017.02.23	09:00:00	78103	78383	78097	78332	16844	61095	1
2017.02.23	10:00:00	78327	78741	78131	78729	38131	138730	1
2017.02.23	11:00:00	78729	78819	78405	78455	34319	120632	1
2017.02.23	12:00:00	78461	78534	77359	77516	47309	180831	1
2017.02.23	13:00:00	77516	77600	77147	77326	40966	149199	1
2017.02.23	14:00:00	77315	77320	76660	76683	40556	151047	1
2017.02.23	15:00:00	76672	76694	76213	76409	37170	134325	1
2017.02.23	16:00:00	76403	76588	76314	76437	22050	82063	1
2017.02.23	17:00:00	76431	76577	76314	76353	15539	62356	1
2017.02.23	18:00:00	76347	76426	76347	76381	1560	8293	1
2017.02.24	09:00:00	76006	76006	75285	75335	23566	85741	1
2017.02.24	10:00:00	75330	75783	75212	75755	36689	129286	1
2017.02.24	11:00:00	75755	76006	75441	76001	45379	161044	1
2017.02.24	12:00:00	75995	76191	75581	75939	41007	148281	1
2017.02.24	13:00:00	75939	76079	75760	76006	26634	88543	1
2017.02.24	14:00:00	76012	76129	75553	75626	27350	88193	1
2017.02.24	15:00:00	75626	75878	75492	75872	22375	75783	1
2017.02.24	16:00:00	75866	75906	75514	75548	17104	56656	1
2017.02.24	17:00:00	75542	75648	75263	75285	20128	71399	1
2017.02.24	18:00:00	75274	75520	75251	75520	1710	8339	1
2017.03.01	13:00:00	76286	76465	75855	75984	35646	118882	1
2017.03.01	14:00:00	75984	76247	75978	76079	24202	80153	1
2017.03.01	15:00:00	76079	76118	75676	75838	29415	100834	1
2017.03.01	16:00:00	75838	76023	75732	75917	20369	69796	1
2017.03.01	17:00:00	75917	76040	75783	75922	17941	68598	1
2017.03.01	18:00:00	75911	75934	75822	75822	1316	7402	1
2017.03.02	09:00:00	75469	75688	75352	75453	20319	69084	1
2017.03.02	10:00:00	75453	75609	74944	75123	38648	140357	1
2017.03.02	11:00:00	75128	75475	75061	75184	36070	127139	1
2017.03.02	12:00:00	75184	75201	74435	74530	47582	165156	1
2017.03.02	13:00:00	74524	74597	74295	74362	27928	97439	1
2017.03.02	14:00:00	74357	74592	74278	74485	22736	77861	1
2017.03.02	15:00:00	74485	74564	74189	74530	25129	84364	1
2017.03.02	16:00:00	74524	74642	74390	74608	19317	66033	1
2017.03.02	17:00:00	74608	74720	74340	74385	18955	67099	1
2017.03.02	18:00:00	74396	74474	74368	74469	1855	9012	1
2017.03.03	09:00:00	74580	74770	74228	74692	32683	104243	1
2017.03.03	10:00:00	74692	75123	74692	75072	31049	103607	1
2017.03.03	11:00:00	75072	75089	74715	74798	36967	122297	1
2017.03.03	12:00:00	74798	75005	74530	74994	35610	123300	1
2017.03.03	13:00:00	74994	75414	74888	75268	28380	102117	1
2017.03.03	14:00:00	75268	75402	75100	75151	22826	77008	1
2017.03.03	15:00:00	75145	75330	74972	75246	35300	117164	1
2017.03.03	16:00:00	75246	75626	75229	75458	28425	91747	1
2017.03.03	17:00:00	75458	75598	75363	75576	17948	61958	1
2017.03.03	18:00:00	75570	75604	75464	75492	1631	9085	1
2017.03.06	09:00:00	75095	75279	75039	75240	17343	53563	1
2017.03.06	10:00:00	75240	75637	75005	75313	44188	139172	1
2017.03.06	11:00:00	75313	75486	74882	75005	44776	146181	1
2017.03.06	12:00:00	74989	75140	74782	74832	32744	110705	1
2017.03.06	13:00:00	74832	75095	74731	74905	26280	91429	1
2017.03.06	14:00:00	74899	75067	74826	74882	19818	69119	1
2017.03.06	15:00:00	74888	75184	74866	75056	23408	84439	1
2017.03.06	16:00:00	75061	75067	74787	74866	20810	77579	1
2017.03.06	17:00:00	74871	75050	74737	74910	17205	64787	1
2017.03.06	18:00:00	74910	75072	74894	75072	1569	8293	1
2017.03.07	09:00:00	74921	75279	74916	75089	18006	55385	1
2017.03.07	10:00:00	75089	75318	74860	75274	36239	126438	1
2017.03.07	11:00:00	75274	75307	74491	74614	47012	167027	1
2017.03.07	12:00:00	74620	74737	74536	74675	27086	97627	1
2017.03.07	13:00:00	74681	74843	74558	74776	18945	69424	1
2017.03.07	14:00:00	74782	74871	74675	74692	17754	64601	1
2017.03.07	15:00:00	74692	74726	74452	74502	24538	89527	1
2017.03.07	16:00:00	74502	74614	74435	74469	15071	53283	1
2017.03.07	17:00:00	74474	74480	74144	74267	16294	63032	1
2017.03.07	18:00:00	74262	74318	74167	74167	1696	8846	1
2017.03.08	09:00:00	74167	74368	74010	74312	19771	64174	1
2017.03.08	10:00:00	74312	74323	73680	73786	39316	140123	1
2017.03.08	11:00:00	73781	73993	73585	73691	41365	143552	1
2017.03.08	12:00:00	73697	73770	73479	73546	23767	84460	1
2017.03.08	13:00:00	73552	73552	73171	73294	23461	84345	1
2017.03.08	14:00:00	73289	73289	72920	72931	22037	81405	1
2017.03.08	15:00:00	72931	73445	72825	73412	32580	127069	1
2017.03.08	16:00:00	73406	73496	72998	73294	32420	118627	1
2017.03.08	17:00:00	73289	73490	73143	73244	21763	83704	1
2017.03.08	18:00:00	73250	73255	73037	73037	1561	7985	1
2017.03.09	09:00:00	72808	72825	72528	72696	17497	59962	1
2017.03.09	10:00:00	72702	72987	72478	72914	46851	172156	1
2017.03.09	11:00:00	72909	73395	72847	73166	49960	188130	1
2017.03.09	12:00:00	73166	73518	72646	72785	48491	185690	1
2017.03.09	13:00:00	72785	73004	72545	72836	35148	128086	1
2017.03.09	14:00:00	72836	73177	72819	73138	25812	92978	1
2017.03.09	15:00:00	73138	73222	72819	72853	30690	114913	1
2017.03.09	16:00:00	72858	72897	72562	72646	30373	107166	1
2017.03.09	17:00:00	72646	72964	72607	72825	19901	69529	1
2017.03.09	18:00:00	72825	72948	72785	72841	1838	8481	1
2017.03.10	09:00:00	73272	73574	73216	73507	19290	59231	1
2017.03.10	10:00:00	73501	74312	73333	74228	44881	154997	1
2017.03.10	11:00:00	74234	74245	73585	73926	46415	157155	1
2017.03.10	12:00:00	73926	73976	73356	73378	39625	132319	1
2017.03.10	13:00:00	73384	73384	73054	73250	30122	103120	1
2017.03.10	14:00:00	73250	73518	72964	73032	29670	104560	1
2017.03.10	15:00:00	73037	73076	72774	72925	25161	87892	1
2017.03.10	16:00:00	72925	73121	72875	73110	22563	74524	1
2017.03.10	17:00:00	73110	73283	72992	73121	18252	61254	1
2017.03.10	18:00:00	73121	73121	72914	73026	2271	8784	1
2017.03.13	09:00:00	73524	73686	73384	73607	18037	56556	1
2017.03.13	10:00:00	73613	73943	73484	73607	41772	142669	1
2017.03.13	11:00:00	73607	73786	73395	73607	41974	144843	1
2017.03.13	12:00:00	73607	73848	73378	73820	30925	102362	1
2017.03.13	13:00:00	73814	73915	73697	73826	23005	77922	1
2017.03.13	14:00:00	73837	74060	73775	73999	23277	84869	1
2017.03.13	15:00:00	73999	74027	73826	73893	17670	58835	1
2017.03.13	16:00:00	73898	74144	73758	73898	23661	87013	1
2017.03.13	17:00:00	73898	74066	73865	73865	9265	36253	1
2017.03.14	09:00:00	73524	73697	73395	73490	22087	71290	1
2017.03.14	10:00:00	73484	73742	73222	73266	54262	180805	1
2017.03.14	11:00:00	73261	73440	73143	73373	37061	118194	1
2017.03.14	12:00:00	73373	73820	73339	73770	34114	112194	1
2017.03.14	13:00:00	73775	73999	73686	73831	26366	90643	1
2017.03.14	14:00:00	73837	73982	73697	73881	27141	102965	1
2017.03.14	15:00:00	73887	73909	73015	73110	57137	217704	1
2017.03.14	16:00:00	73104	73456	73071	73099	27365	98126	1
2017.03.14	17:00:00	73099	73149	73020	73115	10463	40653	1
2017.03.15	09:00:00	73607	73675	73328	73473	18171	55197	1
2017.03.15	10:00:00	73473	73546	72964	72998	48093	162412	1
2017.03.15	11:00:00	73004	73177	72758	73087	51664	178476	1
2017.03.15	12:00:00	73087	73283	73065	73160	25192	85041	1
2017.03.15	13:00:00	73155	73272	73004	73087	18335	57860	1
2017.03.15	14:00:00	73082	73434	73071	73345	26452	90257	1
2017.03.15	15:00:00	73373	74256	73306	74105	73718	234901	1
2017.03.15	16:00:00	74111	74826	74111	74586	49442	165733	1
2017.03.15	17:00:00	74586	74905	74441	74759	19626	75738	1
2017.03.16	09:00:00	75039	75167	74910	74972	22601	78921	1
2017.03.16	10:00:00	74961	74972	74362	74474	60327	203804	1
2017.03.16	11:00:00	74474	74620	74223	74312	50942	165691	1
2017.03.16	12:00:00	74312	74346	74004	74111	34476	117583	1
2017.03.16	13:00:00	74116	74401	74060	74396	22441	71636	1
2017.03.16	14:00:00	74390	74441	73909	73921	36244	116298	1
2017.03.16	15:00:00	73915	74301	73826	74111	43010	146126	1
2017.03.16	16:00:00	74111	74189	73881	74027	29572	111374	1
2017.03.16	17:00:00	74027	74183	73988	74044	11742	44795	1
2017.03.17	09:00:00	74267	74547	74049	74418	28857	90287	1
2017.03.17	10:00:00	74413	74569	73982	74032	54244	185305	1
2017.03.17	11:00:00	74044	74133	73166	73188	54676	200437	1
2017.03.17	12:00:00	73182	73182	72612	72635	43351	160643	1
2017.03.17	13:00:00	72640	72707	72349	72612	34877	134415	1
2017.03.17	14:00:00	72612	72612	72238	72472	32389	116301	1
2017.03.17	15:00:00	72478	72914	72422	72892	27334	95046	1
2017.03.17	16:00:00	72892	72942	72316	72366	41144	150392	1
2017.03.17	17:00:00	72372	72495	72344	72416	12531	49393	1
2017.03.20	09:00:00	72349	72349	71796	71919	30728	103528	1
2017.03.20	10:00:00	71924	72662	71706	72405	71590	243965	1
2017.03.20	11:00:00	72405	73283	72170	73182	67759	222566	1
2017.03.20	12:00:00	73182	73412	72931	73160	45810	155743	1
2017.03.20	13:00:00	73155	73188	72668	72746	39623	135921	1
2017.03.20	14:00:00	72752	73082	72590	73043	40787	138265	1
2017.03.20	15:00:00	73043	73132	72813	72936	39219	125498	1
2017.03.20	16:00:00	72936	73227	72819	73076	33702	115314	1
2017.03.20	17:00:00	73071	73160	72897	72897	10713	41404	1
2017.03.21	09:00:00	73121	73283	72964	72970	22018	68370	1
2017.03.21	10:00:00	72976	72976	72137	72282	68539	221235	1
2017.03.21	11:00:00	72288	72344	71270	71304	63497	203557	1
2017.03.21	12:00:00	71304	71332	70795	71063	55030	183074	1
2017.03.21	13:00:00	71069	71119	70677	70812	29964	101598	1
2017.03.21	14:00:00	70812	70873	70638	70694	28014	91769	1
2017.03.21	15:00:00	70689	71080	70672	70901	30951	99697	1
2017.03.21	16:00:00	70901	71214	70739	70806	35176	123267	1
2017.03.21	17:00:00	70800	70901	70627	70666	9539	35194	1
2017.03.22	09:00:00	70320	70594	70040	70482	41214	133339	1
2017.03.22	10:00:00	70482	71114	70398	70817	77027	253943	1
2017.03.22	11:00:00	70812	71332	70292	71231	72699	237365	1
2017.03.22	12:00:00	71225	71678	71019	71572	53796	187528	1
2017.03.22	13:00:00	71567	71740	71214	71477	38457	134826	1
2017.03.22	14:00:00	71466	71471	71041	71147	39609	138097	1
2017.03.22	15:00:00	71142	71253	70868	71030	29877	99051	1
2017.03.22	16:00:00	71024	71499	70974	71444	33163	112279	1
2017.03.22	17:00:00	71444	71511	71237	71326	13895	55848	1
2017.03.23	09:00:00	71337	71337	70616	70700	38286	114359	1
2017.03.23	10:00:00	70705	71438	70616	71142	76849	246416	1
2017.03.23	11:00:00	71147	71717	71091	71561	47826	165253	1
2017.03.23	12:00:00	71561	71734	71231	71376	39082	135190	1
2017.03.23	13:00:00	71376	71667	71047	71650	34800	122765	1
2017.03.23	14:00:00	71656	71678	71181	71533	31676	109787	1
2017.03.23	15:00:00	71527	71952	71449	71841	30857	107671	1
2017.03.23	16:00:00	71835	71891	71354	71449	36979	131900	1
2017.03.23	17:00:00	71449	71544	71332	71449	10125	42028	1
2017.03.24	09:00:00	71293	71393	71002	71320	29301	85912	1
2017.03.24	10:00:00	71326	71880	71326	71416	54516	178831	1
2017.03.24	11:00:00	71416	71818	71337	71662	43680	148312	1
2017.03.24	12:00:00	71662	71757	71416	71723	31684	109423	1
2017.03.24	13:00:00	71717	71997	71645	71846	36176	129552	1
2017.03.24	14:00:00	71846	71947	71460	71516	23607	80134	1
2017.03.24	15:00:00	71516	71863	71477	71650	30971	107752	1
2017.03.24	16:00:00	71645	71857	71348	71824	38944	142637	1
2017.03.24	17:00:00	71818	71991	71745	71991	11669	44529	1
2017.03.27	09:00:00	71170	71365	71024	71270	24577	76325	1
2017.03.27	10:00:00	71276	71365	70845	71175	50283	159999	1
2017.03.27	11:00:00	71181	71511	71030	71477	35442	115695	1
2017.03.27	12:00:00	71477	71779	71438	71645	28381	93123	1
2017.03.27	13:00:00	71645	71807	71522	71589	22159	75866	1
2017.03.27	14:00:00	71589	71751	71460	71555	23187	81501	1
2017.03.27	15:00:00	71561	72372	71483	72349	34050	121711	1
2017.03.27	16:00:00	72349	72366	72064	72131	23612	84078	1
2017.03.27	17:00:00	72131	72506	72120	72439	12858	46310	1
2017.03.28	09:00:00	72439	72579	71969	72182	31566	104985	1
2017.03.28	10:00:00	72170	72623	71896	72400	57983	194607	1
2017.03.28	11:00:00	72405	72573	72059	72327	41464	142049	1
2017.03.28	12:00:00	72327	72500	72198	72439	24100	82747	1
2017.03.28	13:00:00	72439	72662	72394	72433	22633	80191	1
2017.03.28	14:00:00	72433	72595	72265	72288	26105	90551	1
2017.03.28	15:00:00	72288	72869	72238	72674	38112	133692	1
2017.03.28	16:00:00	72674	72892	72394	72601	29043	103165	1
2017.03.28	17:00:00	72607	72646	72361	72361	10166	38215	1
2017.03.29	09:00:00	72444	72662	72288	72551	25510	82203	1
2017.03.29	10:00:00	72551	73087	72394	73076	49828	164779	1
2017.03.29	11:00:00	73076	73283	72897	73227	37679	122529	1
2017.03.29	12:00:00	73227	73361	73149	73306	22652	73704	1
2017.03.29	13:00:00	73300	73546	73244	73462	19956	65795	1
2017.03.29	14:00:00	73473	73658	73429	73568	21632	74759	1
2017.03.29	15:00:00	73568	73607	73306	73557	28769	92415	1
2017.03.29	16:00:00	73557	73675	73339	73641	25213	81275	1
2017.03.29	17:00:00	73647	73803	73563	73803	10817	43601	1
2017.03.30	09:00:00	73445	73898	73373	73820	28742	92430	1
2017.03.30	10:00:00	73820	73881	73311	73317	56037	184915	1
2017.03.30	11:00:00	73322	73613	73087	73596	49841	169348	1
2017.03.30	12:00:00	73585	73630	73216	73227	28811	101011	1
2017.03.30	13:00:00	73227	73339	73054	73065	19403	67886	1
2017.03.30	14:00:00	73076	73350	73043	73149	24914	91071	1
2017.03.30	15:00:00	73155	73429	73121	73227	24180	87120	1
2017.03.30	16:00:00	73227	73367	73009	73283	24656	90828	1
2017.03.30	17:00:00	73294	73429	73171	73367	9111	34114	1
2017.03.31	09:00:00	72998	73054	72841	72953	20804	69948	1
2017.03.31	10:00:00	72953	73166	72741	72959	41892	140695	1
2017.03.31	11:00:00	72959	73300	72897	73043	37492	129444	1
2017.03.31	12:00:00	73043	73171	72909	73149	22084	77849	1
2017.03.31	13:00:00	73149	73529	73132	73440	23791	89981	1
2017.03.31	14:00:00	73440	73641	73389	73423	22319	74659	1
2017.03.31	15:00:00	73423	73552	73272	73328	23914	79833	1
2017.03.31	16:00:00	73328	73389	72942	72992	23188	83976	1
2017.03.31	17:00:00	72998	73071	72813	72841	12353	49395	1
2017.04.03	09:00:00	73121	73121	72841	72948	21242	68799	1
2017.04.03	10:00:00	72948	73328	72713	73127	42684	142101	1
2017.04.03	11:00:00	73127	73350	72925	72981	38652	128805	1
2017.04.03	12:00:00	72981	73059	72635	72668	32640	113343	1
2017.04.03	13:00:00	72662	73048	72635	73032	19744	64224	1
2017.04.03	14:00:00	73026	73104	72892	72936	20340	68351	1
2017.04.03	15:00:00	72948	73171	72869	73093	22080	75929	1
2017.04.03	16:00:00	73087	73250	72914	73233	22153	79378	1
2017.04.03	17:00:00	73233	73317	73127	73317	9832	35428	1
2017.04.04	09:00:00	73020	73082	72836	72909	20824	67900	1
2017.04.04	10:00:00	72909	73216	72819	73138	42038	139766	1
2017.04.04	11:00:00	73132	73166	72830	73032	30021	99561	1
2017.04.04	12:00:00	73032	73507	73032	73417	28631	101088	1
2017.04.04	13:00:00	73412	73529	73322	73350	16360	59260	1
2017.04.04	14:00:00	73361	73641	73322	73546	23361	77115	1
2017.04.04	15:00:00	73540	73686	73451	73596	21857	75538	1
2017.04.04	16:00:00	73596	73730	73512	73635	18427	62560	1
2017.04.04	17:00:00	73641	73781	73624	73730	8942	36197	1
2017.04.05	09:00:00	74088	74167	73949	74088	22549	79976	1
2017.04.05	10:00:00	74094	74155	73826	73943	38659	134990	1
2017.04.05	11:00:00	73943	74133	73725	73725	39761	147408	1
2017.04.05	12:00:00	73725	73730	73289	73535	33499	121582	1
2017.04.05	13:00:00	73535	73669	73417	73546	24348	87100	1
2017.04.05	14:00:00	73552	73652	73429	73630	18281	68498	1
2017.04.05	15:00:00	73635	73747	72763	72853	49893	186569	1
2017.04.05	16:00:00	72847	72914	72215	72305	45772	173418	1
2017.04.05	17:00:00	72305	72495	72187	72349	13446	53547	1
2017.04.06	09:00:00	72523	72528	72142	72316	21823	74955	1
2017.04.06	10:00:00	72321	72512	72059	72288	50488	169786	1
2017.04.06	11:00:00	72288	72769	72131	72556	38591	138805	1
2017.04.06	12:00:00	72556	72724	72444	72651	22785	76258	1
2017.04.06	13:00:00	72657	72702	72092	72249	27625	98714	1
2017.04.06	14:00:00	72249	72534	72170	72361	27100	91868	1
2017.04.06	15:00:00	72361	72405	71594	71600	42611	150321	1
2017.04.06	16:00:00	71600	71762	71404	71757	30937	110158	1
2017.04.06	17:00:00	71757	71941	71745	71941	10626	41264	1
2017.04.07	09:00:00	71773	71991	71533	71779	27517	90845	1
2017.04.07	10:00:00	71773	72416	71622	72210	56728	193036	1
2017.04.07	11:00:00	72215	72534	72148	72316	33850	115606	1
2017.04.07	12:00:00	72305	72920	72170	72881	35464	127215	1
2017.04.07	13:00:00	72886	73048	72718	72735	28115	96027	1
2017.04.07	14:00:00	72730	72847	72512	72528	30463	104451	1
2017.04.07	15:00:00	72517	72651	71824	71991	37864	133234	1
2017.04.07	16:00:00	71991	72299	71902	72109	29064	99244	1
2017.04.07	17:00:00	72109	72349	72075	72349	10712	40924	1
2017.04.10	09:00:00	72210	72763	72204	72495	18496	61983	1
2017.04.10	10:00:00	72500	72657	72081	72114	46768	156919	1
2017.04.10	11:00:00	72114	72271	71868	72109	36485	119319	1
2017.04.10	12:00:00	72109	72400	71667	71880	47515	165250	1
2017.04.10	13:00:00	71880	72114	71796	72087	24334	85398	1
2017.04.10	14:00:00	72081	72277	72059	72182	24965	85519	1
2017.04.10	15:00:00	72182	72545	72176	72321	32555	112298	1
2017.04.10	16:00:00	72316	72400	72098	72282	24240	85129	1
2017.04.10	17:00:00	72277	72372	72204	72232	9612	36946	1
